经度,纬度,区域,存量,日期,套均价,供应套数,供应面积,成交均价,成交套数,成交金额,成交面积,项目名称
120.872590542,31.986074918,崇川区,-785,2014-05-01 00:00:00,3492450,0,0,17795,4,13969800,785,城市嘉苑
120.872590542,31.986074918,崇川区,-705,2014-04-01 00:00:00,3087044,0,0,17519,4,12348174,705,城市嘉苑
120.872590542,31.986074918,崇川区,-221,2014-03-01 00:00:00,5197040,0,0,23564,1,5197040,221,城市嘉苑
120.872590542,31.986074918,崇川区,-668,2014-02-01 00:00:00,5264537,0,0,23659,3,15793610,668,城市嘉苑
120.872590542,31.986074918,崇川区,-2827,2014-01-01 00:00:00,4930043,0,0,22675,13,64090557,2827,城市嘉苑
120.872590542,31.986074918,崇川区,-328,2013-12-01 00:00:00,3480487,0,0,21196,2,6960974,328,城市嘉苑
120.872590542,31.986074918,崇川区,-1389,2013-11-01 00:00:00,2525147,0,0,16367,9,22726325,1389,城市嘉苑
120.872590542,31.986074918,崇川区,-1773,2013-10-01 00:00:00,2949443,0,0,16633,10,29494434,1773,城市嘉苑
120.872590542,31.986074918,崇川区,-1457,2013-09-01 00:00:00,2060668,0,0,14147,10,20606677,1457,城市嘉苑
120.872590542,31.986074918,崇川区,-1249,2013-08-01 00:00:00,3181114,0,0,17833,7,22267799,1249,城市嘉苑
120.872590542,31.986074918,崇川区,-1347,2013-07-01 00:00:00,2077514,0,0,13886,9,18697622,1347,城市嘉苑
120.872590542,31.986074918,崇川区,-958,2013-06-01 00:00:00,2958630,0,0,18523,6,17751780,958,城市嘉苑
120.872590542,31.986074918,崇川区,-2189,2013-04-01 00:00:00,1622729,0,0,12604,17,27586397,2189,城市嘉苑
120.872590542,31.986074918,崇川区,-4590,2013-03-01 00:00:00,2102527,0,0,14199,31,65178344,4590,城市嘉苑
120.872590542,31.986074918,崇川区,-151,2013-01-01 00:00:00,2036069,0,0,13526,1,2036069,151,城市嘉苑
120.90226,32.01776,崇川区,-683,2017-06-01 00:00:00,2447141,0,0,14334,4,9788564,683,德诚翠湖湾
120.90226,32.01776,崇川区,-2151,2017-05-01 00:00:00,2440224,0,0,13614,12,29282688,2151,德诚翠湖湾
120.90226,32.01776,崇川区,-5090,2017-04-01 00:00:00,2487149,0,0,14171,29,72127320,5090,德诚翠湖湾
120.90226,32.01776,崇川区,-1062,2017-03-01 00:00:00,1978176,0,0,13042,7,13847229,1062,德诚翠湖湾
120.90226,32.01776,崇川区,-1114,2017-02-01 00:00:00,2611657,0,0,14069,6,15669939,1114,德诚翠湖湾
120.90226,32.01776,崇川区,-703,2017-01-01 00:00:00,2322788,0,0,13216,4,9291150,703,德诚翠湖湾
120.90226,32.01776,崇川区,-1301,2016-12-01 00:00:00,2180525,0,0,11735,7,15263675,1301,德诚翠湖湾
120.90226,32.01776,崇川区,-2012,2016-11-01 00:00:00,1834410,0,0,10942,12,22012925,2012,德诚翠湖湾
120.90226,32.01776,崇川区,-2023,2016-10-01 00:00:00,1765061,0,0,10472,12,21180732,2023,德诚翠湖湾
120.90226,32.01776,崇川区,-4309,2016-09-01 00:00:00,1525927,0,0,9915,28,42725963,4309,德诚翠湖湾
120.90226,32.01776,崇川区,-4072,2016-08-01 00:00:00,1475023,0,0,9781,27,39825613,4072,德诚翠湖湾
120.90226,32.01776,崇川区,-3128,2016-07-01 00:00:00,1492240,0,0,9540,20,29844797,3128,德诚翠湖湾
120.90226,32.01776,崇川区,-3103,2016-06-01 00:00:00,1440561,0,0,9751,21,30251773,3103,德诚翠湖湾
120.90226,32.01776,崇川区,-4431,2016-05-01 00:00:00,1545450,0,0,9766,28,43272600,4431,德诚翠湖湾
120.90226,32.01776,崇川区,-4371,2016-04-01 00:00:00,1421330,0,0,9755,30,42639892,4371,德诚翠湖湾
120.90226,32.01776,崇川区,-10663,2016-03-01 00:00:00,1391322,0,0,9786,75,104349135,10663,德诚翠湖湾
120.90226,32.01776,崇川区,-2816,2016-02-01 00:00:00,1371087,0,0,9737,20,27421740,2816,德诚翠湖湾
120.90226,32.01776,崇川区,-1873,2016-01-01 00:00:00,1348012,0,0,9354,13,17524160,1873,德诚翠湖湾
120.90226,32.01776,崇川区,-3502,2015-12-01 00:00:00,1440671,0,0,9462,23,33135427,3502,德诚翠湖湾
120.90226,32.01776,崇川区,-3454,2015-11-01 00:00:00,1335088,0,0,9278,24,32042101,3454,德诚翠湖湾
120.90226,32.01776,崇川区,-2175,2015-10-01 00:00:00,1346588,0,0,9288,15,20198819,2175,德诚翠湖湾
120.90226,32.01776,崇川区,-4460,2015-09-01 00:00:00,1359938,0,0,9148,30,40798135,4460,德诚翠湖湾
120.90226,32.01776,崇川区,-5073,2015-08-01 00:00:00,1207025,0,0,9042,38,45866935,5073,德诚翠湖湾
120.90226,32.01776,崇川区,-4312,2015-07-01 00:00:00,1261591,0,0,9069,31,39109336,4312,德诚翠湖湾
120.90226,32.01776,崇川区,-6990,2015-06-01 00:00:00,1269920,0,0,8902,49,62226094,6990,德诚翠湖湾
120.90226,32.01776,崇川区,24488,2015-05-01 00:00:00,1190949,184,31043,8902,49,58356491,6555,德诚翠湖湾
120.90226,32.01776,崇川区,2876,2015-04-01 00:00:00,1334747,71,8910,9512,43,57394136,6034,德诚翠湖湾
120.90226,32.01776,崇川区,-3925,2015-03-01 00:00:00,1306716,0,0,9322,28,36588061,3925,德诚翠湖湾
120.90226,32.01776,崇川区,-1549,2015-02-01 00:00:00,1250589,0,0,8883,11,13756479,1549,德诚翠湖湾
120.90226,32.01776,崇川区,-6024,2015-01-01 00:00:00,1312520,0,0,9151,42,55125820,6024,德诚翠湖湾
120.90226,32.01776,崇川区,3001,2014-12-01 00:00:00,1263562,71,8924,8960,42,53069594,5923,德诚翠湖湾
120.90226,32.01776,崇川区,-1064,2014-11-01 00:00:00,1533278,0,0,10090,7,10732947,1064,德诚翠湖湾
120.90226,32.01776,崇川区,-1633,2014-10-01 00:00:00,1590901,0,0,10719,11,17499912,1633,德诚翠湖湾
120.90226,32.01776,崇川区,9235,2014-09-01 00:00:00,1681165,72,10023,10663,5,8405823,788,德诚翠湖湾
120.90226,32.01776,崇川区,-850,2014-08-01 00:00:00,1544560,0,0,10908,6,9267358,850,德诚翠湖湾
120.90226,32.01776,崇川区,-355,2014-07-01 00:00:00,1887305,0,0,10642,2,3774611,355,德诚翠湖湾
120.90226,32.01776,崇川区,-286,2014-06-01 00:00:00,1683781,0,0,11765,2,3367562,286,德诚翠湖湾
120.90226,32.01776,崇川区,-659,2014-05-01 00:00:00,1792703,0,0,10887,4,7170811,659,德诚翠湖湾
120.90226,32.01776,崇川区,28946,2014-04-01 00:00:00,1688676,206,30119,11520,8,13509412,1173,德诚翠湖湾
120.90226,32.01776,崇川区,-231,2014-03-01 00:00:00,1371270,0,0,11891,2,2742540,231,德诚翠湖湾
120.90226,32.01776,崇川区,-767,2014-02-01 00:00:00,1483973,0,0,11602,6,8903839,767,德诚翠湖湾
120.90226,32.01776,崇川区,-2475,2014-01-01 00:00:00,1717705,0,0,11800,17,29200988,2475,德诚翠湖湾
120.90226,32.01776,崇川区,-1340,2013-12-01 00:00:00,1621715,0,0,10895,9,14595438,1340,德诚翠湖湾
120.90226,32.01776,崇川区,-1988,2013-11-01 00:00:00,1604979,0,0,11300,14,22469711,1988,德诚翠湖湾
120.90226,32.01776,崇川区,-2588,2013-10-01 00:00:00,1624526,0,0,11300,18,29241462,2588,德诚翠湖湾
120.90226,32.01776,崇川区,9761,2013-09-01 00:00:00,1725684,72,11798,11012,13,22433886,2037,德诚翠湖湾
120.90226,32.01776,崇川区,-1178,2013-08-01 00:00:00,1884336,0,0,11200,7,13190352,1178,德诚翠湖湾
120.90226,32.01776,崇川区,-1890,2013-07-01 00:00:00,1595787,0,0,10974,13,20745232,1890,德诚翠湖湾
120.90226,32.01776,崇川区,-1042,2013-06-01 00:00:00,1677958,0,0,11270,7,11745707,1042,德诚翠湖湾
120.90226,32.01776,崇川区,-136,2013-05-01 00:00:00,1562009,0,0,11450,1,1562009,136,德诚翠湖湾
120.90226,32.01776,崇川区,-3052,2013-04-01 00:00:00,1446496,0,0,10900,23,33269416,3052,德诚翠湖湾
120.90226,32.01776,崇川区,14754,2013-03-01 00:00:00,1657564,143,19929,10890,34,56357166,5175,德诚翠湖湾
120.90226,32.01776,崇川区,-924,2013-02-01 00:00:00,1434933,0,0,10870,7,10044532,924,德诚翠湖湾
120.90226,32.01776,崇川区,-4811,2013-01-01 00:00:00,1414747,0,0,10880,37,52345638,4811,德诚翠湖湾
120.93587,32.01893,崇川区,-177,2016-12-01 00:00:00,1515571,0,0,8564,1,1515571,177,德诚翰景园
120.93587,32.01893,崇川区,-202,2016-06-01 00:00:00,1303975,0,0,6455,1,1303975,202,德诚翰景园
120.93587,32.01893,崇川区,-534,2016-04-01 00:00:00,1148037,0,0,6450,3,3444111,534,德诚翰景园
120.93587,32.01893,崇川区,-888,2016-03-01 00:00:00,1151533,0,0,6487,5,5757665,888,德诚翰景园
120.93587,32.01893,崇川区,-855,2016-02-01 00:00:00,1378284,0,0,6447,4,5513137,855,德诚翰景园
120.93587,32.01893,崇川区,-456,2016-01-01 00:00:00,980993,0,0,6449,3,2942978,456,德诚翰景园
120.93587,32.01893,崇川区,-359,2015-11-01 00:00:00,1161493,0,0,6475,2,2322985,359,德诚翰景园
120.93587,32.01893,崇川区,-210,2015-10-01 00:00:00,1404784,0,0,6678,1,1404784,210,德诚翰景园
120.93587,32.01893,崇川区,-1202,2015-09-01 00:00:00,1124680,0,0,6548,7,7872757,1202,德诚翰景园
120.93587,32.01893,崇川区,-723,2015-07-01 00:00:00,962757,0,0,6655,5,4813785,723,德诚翰景园
120.93587,32.01893,崇川区,-247,2015-06-01 00:00:00,814934,0,0,6606,2,1629868,247,德诚翰景园
120.93587,32.01893,崇川区,-885,2015-05-01 00:00:00,975397,0,0,6612,6,5852383,885,德诚翰景园
120.93587,32.01893,崇川区,-1034,2015-04-01 00:00:00,970588,0,0,6569,7,6794119,1034,德诚翰景园
120.93587,32.01893,崇川区,-1208,2015-03-01 00:00:00,906022,0,0,6749,9,8154195,1208,德诚翰景园
120.93587,32.01893,崇川区,-753,2015-02-01 00:00:00,793433,0,0,6321,6,4760599,753,德诚翰景园
120.93587,32.01893,崇川区,-1409,2015-01-01 00:00:00,820223,0,0,6401,11,9022451,1409,德诚翰景园
120.93587,32.01893,崇川区,-2754,2014-12-01 00:00:00,1042700,0,0,6436,17,17725908,2754,德诚翰景园
120.93587,32.01893,崇川区,-1010,2014-11-01 00:00:00,1065310,0,0,6327,6,6391857,1010,德诚翰景园
120.93587,32.01893,崇川区,-940,2014-10-01 00:00:00,855824,0,0,6372,7,5990767,940,德诚翰景园
120.93587,32.01893,崇川区,-1829,2014-09-01 00:00:00,881801,0,0,6268,13,11463411,1829,德诚翰景园
120.93587,32.01893,崇川区,-1789,2014-08-01 00:00:00,936481,0,0,6806,13,12174247,1789,德诚翰景园
120.93587,32.01893,崇川区,-2549,2014-07-01 00:00:00,862866,0,0,6430,19,16394453,2549,德诚翰景园
120.93587,32.01893,崇川区,-540,2014-06-01 00:00:00,1097465,0,0,8123,4,4389859,540,德诚翰景园
120.93587,32.01893,崇川区,-1381,2014-05-01 00:00:00,1020154,0,0,8125,11,11221692,1381,德诚翰景园
120.93587,32.01893,崇川区,-1154,2014-04-01 00:00:00,1041807,0,0,8124,9,9376265,1154,德诚翰景园
120.93587,32.01893,崇川区,-1242,2014-03-01 00:00:00,1120905,0,0,8124,9,10088145,1242,德诚翰景园
120.93587,32.01893,崇川区,-1278,2014-02-01 00:00:00,1038133,0,0,8124,10,10381335,1278,德诚翰景园
120.93587,32.01893,崇川区,-1295,2014-01-01 00:00:00,1054257,0,0,8144,10,10542571,1295,德诚翰景园
120.93587,32.01893,崇川区,-1567,2013-12-01 00:00:00,1062158,0,0,8134,12,12745897,1567,德诚翰景园
120.93587,32.01893,崇川区,-2483,2013-11-01 00:00:00,1009653,0,0,8134,20,20193062,2483,德诚翰景园
120.93587,32.01893,崇川区,-3901,2013-10-01 00:00:00,1059937,0,0,8151,30,31798096,3901,德诚翰景园
120.93587,32.01893,崇川区,-2151,2013-09-01 00:00:00,1106566,0,0,8232,16,17705056,2151,德诚翰景园
120.93587,32.01893,崇川区,-3837,2013-08-01 00:00:00,982190,0,0,8192,32,31430075,3837,德诚翰景园
120.93587,32.01893,崇川区,-3310,2013-07-01 00:00:00,1067179,0,0,8382,26,27746652,3310,德诚翰景园
120.93587,32.01893,崇川区,-3919,2013-06-01 00:00:00,1047953,0,0,8290,31,32486536,3919,德诚翰景园
120.93587,32.01893,崇川区,-137,2013-05-01 00:00:00,1132945,0,0,8245,1,1132945,137,德诚翰景园
120.93587,32.01893,崇川区,-5227,2013-04-01 00:00:00,1052803,0,0,8057,40,42112131,5227,德诚翰景园
120.93587,32.01893,崇川区,17908,2013-03-01 00:00:00,979508,164,21582,7999,30,29385237,3674,德诚翰景园
120.88264,32.01814,崇川区,-555,2017-04-01 00:00:00,2892872,0,0,15649,3,8678616,555,乐天桐墅湾
120.88264,32.01814,崇川区,-794,2017-03-01 00:00:00,2901444,0,0,14616,4,11605775,794,乐天桐墅湾
120.88264,32.01814,崇川区,-293,2017-02-01 00:00:00,1362584,0,0,13929,3,4087753,293,乐天桐墅湾
120.88264,32.01814,崇川区,-98,2017-01-01 00:00:00,1393695,0,0,14233,1,1393695,98,乐天桐墅湾
120.88264,32.01814,崇川区,-915,2016-12-01 00:00:00,1590542,0,0,12162,7,11133792,915,乐天桐墅湾
120.88264,32.01814,崇川区,-1112,2016-11-01 00:00:00,1290961,0,0,10449,9,11618645,1112,乐天桐墅湾
120.88264,32.01814,崇川区,-22921,2016-10-01 00:00:00,1871347,0,0,14288,175,327485767,22921,乐天桐墅湾
120.88264,32.01814,崇川区,-137,2016-09-01 00:00:00,1494927,0,0,10892,1,1494927,137,乐天桐墅湾
120.88264,32.01814,崇川区,-137,2016-08-01 00:00:00,1286307,0,0,9372,1,1286307,137,乐天桐墅湾
120.88264,32.01814,崇川区,-275,2016-07-01 00:00:00,1468039,0,0,10674,2,2936077,275,乐天桐墅湾
120.88264,32.01814,崇川区,-961,2016-06-01 00:00:00,1411711,0,0,10279,7,9881977,961,乐天桐墅湾
120.88264,32.01814,崇川区,-673,2016-05-01 00:00:00,1396581,0,0,10376,5,6982903,673,乐天桐墅湾
120.88264,32.01814,崇川区,-550,2016-04-01 00:00:00,1385637,0,0,10085,4,5542549,550,乐天桐墅湾
120.88264,32.01814,崇川区,-933,2016-03-01 00:00:00,1298268,0,0,9740,7,9087875,933,乐天桐墅湾
120.88264,32.01814,崇川区,-521,2016-02-01 00:00:00,1249486,0,0,9599,4,4997944,521,乐天桐墅湾
120.88264,32.01814,崇川区,-796,2016-01-01 00:00:00,1344923,0,0,10141,6,8069538,796,乐天桐墅湾
120.88264,32.01814,崇川区,-766,2015-12-01 00:00:00,1320099,0,0,10336,6,7920593,766,乐天桐墅湾
120.88264,32.01814,崇川区,-702,2015-11-01 00:00:00,1390521,0,0,9898,5,6952605,702,乐天桐墅湾
120.88264,32.01814,崇川区,-1287,2015-10-01 00:00:00,1431608,0,0,11124,10,14316078,1287,乐天桐墅湾
120.88264,32.01814,崇川区,-152,2015-07-01 00:00:00,1710257,0,0,11231,1,1710257,152,乐天桐墅湾
120.88264,32.01814,崇川区,-123,2015-04-01 00:00:00,1434058,0,0,11678,1,1434058,123,乐天桐墅湾
120.88264,32.01814,崇川区,-152,2015-03-01 00:00:00,1678126,0,0,11020,1,1678126,152,乐天桐墅湾
120.88264,32.01814,崇川区,-137,2015-02-01 00:00:00,1512495,0,0,11020,1,1512495,137,乐天桐墅湾
120.88264,32.01814,崇川区,-305,2014-06-01 00:00:00,1774519,0,0,11653,2,3549038,305,乐天桐墅湾
120.88264,32.01814,崇川区,-398,2014-01-01 00:00:00,1545499,0,0,11653,3,4636496,398,乐天桐墅湾
120.88264,32.01814,崇川区,-123,2013-10-01 00:00:00,1430988,0,0,11653,1,1430988,123,乐天桐墅湾
120.88264,32.01814,崇川区,-123,2013-08-01 00:00:00,1430988,0,0,11653,1,1430988,123,乐天桐墅湾
120.88264,32.01814,崇川区,-137,2013-06-01 00:00:00,1537200,0,0,11200,1,1537200,137,乐天桐墅湾
120.88264,32.01814,崇川区,-137,2013-05-01 00:00:00,1603080,0,0,11680,1,1603080,137,乐天桐墅湾
120.88264,32.01814,崇川区,-275,2013-04-01 00:00:00,1645666,0,0,11965,2,3291332,275,乐天桐墅湾
120.88264,32.01814,崇川区,-579,2013-03-01 00:00:00,1731389,0,0,11960,4,6925558,579,乐天桐墅湾
120.88264,32.01814,崇川区,-246,2013-02-01 00:00:00,1468688,0,0,11960,2,2937376,246,乐天桐墅湾
120.88264,32.01814,崇川区,-658,2013-01-01 00:00:00,1576400,0,0,11980,5,7882001,658,乐天桐墅湾
120.88647,32.02228,崇川区,-116,2017-12-01 00:00:00,1553078,0,0,13421,1,1553078,116,德民旺角
120.88647,32.02228,崇川区,-94,2017-07-01 00:00:00,1134919,0,0,12011,1,1134919,94,德民旺角
120.88647,32.02228,崇川区,-112,2017-04-01 00:00:00,1473027,0,0,13211,1,1473027,112,德民旺角
120.88647,32.02228,崇川区,-139,2017-03-01 00:00:00,1722841,0,0,12433,1,1722841,139,德民旺角
120.88647,32.02228,崇川区,-328,2017-02-01 00:00:00,1217446,0,0,11142,3,3652337,328,德民旺角
120.88647,32.02228,崇川区,-189,2017-01-01 00:00:00,1031973,0,0,10922,2,2063945,189,德民旺角
120.88647,32.02228,崇川区,-716,2016-12-01 00:00:00,811007,0,0,10199,9,7299059,716,德民旺角
120.88647,32.02228,崇川区,-1519,2016-11-01 00:00:00,844165,0,0,9451,17,14350809,1519,德民旺角
120.88647,32.02228,崇川区,-1607,2016-10-01 00:00:00,976466,0,0,9721,16,15623463,1607,德民旺角
120.88647,32.02228,崇川区,-745,2016-09-01 00:00:00,899450,0,0,9654,8,7195602,745,德民旺角
120.88647,32.02228,崇川区,-548,2016-08-01 00:00:00,830196,0,0,9091,6,4981178,548,德民旺角
120.88647,32.02228,崇川区,-387,2016-07-01 00:00:00,906443,0,0,9368,4,3625773,387,德民旺角
120.88647,32.02228,崇川区,-643,2016-06-01 00:00:00,1026663,0,0,9587,6,6159975,643,德民旺角
120.88647,32.02228,崇川区,-1212,2016-05-01 00:00:00,946651,0,0,9371,12,11359807,1212,德民旺角
120.88647,32.02228,崇川区,-1407,2016-04-01 00:00:00,967707,0,0,9628,14,13547902,1407,德民旺角
120.88647,32.02228,崇川区,-606,2016-03-01 00:00:00,979462,0,0,9703,6,5876775,606,德民旺角
120.88647,32.02228,崇川区,-205,2016-02-01 00:00:00,961852,0,0,9390,2,1923704,205,德民旺角
120.88647,32.02228,崇川区,-704,2016-01-01 00:00:00,1112194,0,0,9479,6,6673162,704,德民旺角
120.88647,32.02228,崇川区,-1218,2015-12-01 00:00:00,1064424,0,0,9616,11,11708664,1218,德民旺角
120.88647,32.02228,崇川区,-987,2015-11-01 00:00:00,1022124,0,0,9318,9,9199115,987,德民旺角
120.88647,32.02228,崇川区,-1647,2015-10-01 00:00:00,1002453,0,0,9130,15,15036797,1647,德民旺角
120.88647,32.02228,崇川区,-965,2015-09-01 00:00:00,993269,0,0,9262,9,8939422,965,德民旺角
120.88647,32.02228,崇川区,-8183,2015-08-01 00:00:00,922940,0,0,9248,82,75681074,8183,德民旺角
120.88647,32.02228,崇川区,-1531,2015-07-01 00:00:00,1081659,0,0,9183,13,14061563,1531,德民旺角
120.88647,32.02228,崇川区,-733,2015-06-01 00:00:00,1155121,0,0,9450,6,6930729,733,德民旺角
120.88647,32.02228,崇川区,-688,2015-05-01 00:00:00,1091680,0,0,9526,6,6550080,688,德民旺角
120.88647,32.02228,崇川区,-232,2015-04-01 00:00:00,1111335,0,0,9578,2,2222671,232,德民旺角
120.88647,32.02228,崇川区,-232,2015-03-01 00:00:00,1111149,0,0,9586,2,2222297,232,德民旺角
120.88647,32.02228,崇川区,-206,2015-02-01 00:00:00,912552,0,0,8850,2,1825104,206,德民旺角
120.88647,32.02228,崇川区,-327,2015-01-01 00:00:00,915297,0,0,8403,3,2745890,327,德民旺角
120.88647,32.02228,崇川区,-379,2014-12-01 00:00:00,864892,0,0,9136,4,3459569,379,德民旺角
120.88647,32.02228,崇川区,-1161,2014-10-01 00:00:00,1129673,0,0,9730,10,11296726,1161,德民旺角
120.88647,32.02228,崇川区,-343,2014-09-01 00:00:00,1128351,0,0,9860,3,3385053,343,德民旺角
120.88647,32.02228,崇川区,-378,2014-08-01 00:00:00,938475,0,0,9932,4,3753899,378,德民旺角
120.88647,32.02228,崇川区,-552,2014-07-01 00:00:00,1386484,0,0,10051,4,5545938,552,德民旺角
120.88647,32.02228,崇川区,-94,2014-06-01 00:00:00,989877,0,0,10476,1,989877,94,德民旺角
120.88647,32.02228,崇川区,12259,2014-05-01 00:00:00,1434079,130,12535,10396,2,2868157,276,德民旺角
120.88647,32.02228,崇川区,-465,2014-04-01 00:00:00,1202033,0,0,10343,4,4808130,465,德民旺角
120.88647,32.02228,崇川区,-233,2014-03-01 00:00:00,1217739,0,0,10450,2,2435477,233,德民旺角
120.88647,32.02228,崇川区,-1108,2014-01-01 00:00:00,1158960,0,0,10456,10,11589598,1108,德民旺角
120.88647,32.02228,崇川区,20610,2013-11-01 00:00:00,0,188,20610,0,0,0,0,德民旺角
120.87298,32.047,港闸区,-141,2017-02-01 00:00:00,1281470,0,0,9082,1,1281470,141,帝奥北城名郡
120.87298,32.047,港闸区,-93,2016-04-01 00:00:00,605451,0,0,6544,1,605451,93,帝奥北城名郡
120.87298,32.047,港闸区,-199,2016-03-01 00:00:00,671107,0,0,6756,2,1342215,199,帝奥北城名郡
120.87298,32.047,港闸区,-771,2016-02-01 00:00:00,636720,0,0,6609,8,5093761,771,帝奥北城名郡
120.87298,32.047,港闸区,-1180,2016-01-01 00:00:00,654878,0,0,6658,12,7858537,1180,帝奥北城名郡
120.87298,32.047,港闸区,-1107,2015-12-01 00:00:00,642549,0,0,6383,11,7068044,1107,帝奥北城名郡
120.87298,32.047,港闸区,-2558,2015-11-01 00:00:00,663656,0,0,6226,24,15927739,2558,帝奥北城名郡
120.87298,32.047,港闸区,-3800,2015-10-01 00:00:00,689724,0,0,6353,35,24140346,3800,帝奥北城名郡
